b'BCCTW',"b'The #MeToo Mob and Our Judicial System, by Adriana Cohen | Creators Syndicate https://t.co/8DaEnPgfJf via @creatorsnation @foxnation @DRUDGE_REPORT #KavanaughConfirmationHearings #maga #genderbias @marklevinshow @LegInsurrection'",105
b'EonAdari',b'@iheartmindy This woman\xe2\x80\x99s tweet raped my sanity. #MeToo',740
b'ItsMeBrie30',b'@DeseretNews @senorrinhatch Thank you for confirming and not buying into this witch hunt. Not all #metoo survivors are blind to the obvious abuse of the system.',24
b'gypsysoul214',"b""After today's ridiculousness, I want to see nothing but adorable doggos &amp; the bottom of my glass for the rest of the evening. I'm starting with 2 of mine, but I'm looking for others.  Gonna check on Maddie, Pirate &amp; Brian...\n#VoteNoOnKavanaugh\n#SusanCollins\n#MeToo\n#FridayFeeling https://t.co/U2MpYQx7yc""",295
b'Justkasp',b'@CP24 #MeToo I was a young adult who willingly accompanied a stranger I just met to their room..! #keepyoursecrets https://t.co/9W4F6w4ot3',311
b'AamAdmy',"b""@TheRestlessQuil Dear Sandhyaji, You may not get personal justice here.; they will say 'why did you take 10 years to reveal it', But my daughter will be emboldened to report it immediately and shame the guy if anything likes happens to her. Thank you for taking the risk. Much indebted. #MeToo""",50779
b'Kerensa',"b'To vote Kavanaugh in as a Supreme Court Justice is to hear the women sexually assaulted and to scream in their face, ""Yeah but we don\'t care!"" #MeToo #USAoligarchy #oligarchy #webelievethewomen'",168
b'Shauna33R',b'DNC #MeToo Hijack &gt;Failed\n@SenAlexander-TN\n@SenJohnBarrasso-WY\n@RoyBlunt-MO\n@JohnBoozman-AR\n@SenatorBurr-NC\n@SenCapito-WV\n@SenBillCassidy-LA\n@SenatorCollins-ME\n@SenBobCorker-TN\n@JohnCornyn-TX\n@SenTomCotton-AR\n@MikeCrapo-ID\n@tedcruz-TX\n@SteveDaines-MT\n@SenatorEnzi-WY https://t.co/lcgJKrAVjH',1919
b'thecrawtv',"b'@JoeManchinWV you believed #kavanaugh? Wow... really all you want it to be re-elected. What a disgrace! I kindda expect it from @gop, Senator McCain being gone that spirit is black. But a dem? Really? All for what? Getting re-elected? Puke. Vote you out! #metoo'",6
b'WilliamKiamie',"b'@dassakaye Alas, it wasn\xe2\x80\x99t to be, unfortunately. But I think it will nonetheless be another spark for the #MeToo movement.'",55
b'Tracykuy',"b'@ClintSmithIII @GreggyBennett No, it\xe2\x80\x99s that this country has never been more divided! When the #MeToo campaign takes away the rights of a person, we are going down a path that isn\xe2\x80\x99t good!'",393
b'BrownjoelJoel',b'@UROCKlive1 That\xe2\x80\x99s because America still has the FlimFlam Man@1600 Pennsylvania Ave \xf0\x9f\x8d\x84rump\xf0\x9f\x8f\x8c\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fundermining the rule of law and justice \xe2\x9a\x96\xef\xb8\x8f for ALL citizens and NOT the 1% of the population that he caters to and controls the wealth in our nation #MeToo must take America back in November \xf0\x9f\x97\xb3 \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',58
b'HockeyM7',b'Dear  @SenatorCollins\nPlease do not be surprised when women\xe2\x80\x99s rights are changed  in the future and not for the better.  You can talk about #metoo but actions speak louder than words.',21
b'sicilianstilett',b'We are watching. And we are voting! \n@SenSasse @SenatorFischer\n#VoteNo #KavaNo #VoteThemOut2018 #WeBelieveSurvivors #MeToo https://t.co/MVjf6fUaEZ',149
b'solutions_live',"b'@9NewsMelb Strange, @VictoriaPolice don\'t have the funds to send 2 detectives to Sydney to interview a crucial witness - described as ""the worst case of child abuse I have seen in my 20+ years as a police officer"" The statement was given 2.5 yrs ago. Apologies to this #Victims #MeToo'",4873
b'freespirit1290',"b'@SenatorCollins Not only are you siding with the patriarchy to protect your own position, you are voting for a man who\xe2\x80\x99s behavior at he hearing should be enough to disqualify him.  I am so disappointed in you. #metoo'",8
b'DanVandenHaag',"b""@PattyMurray for a #metoo accusation to be credible to destroy ones life, it's needs credible evidence. #Feelz is not evidence, but #abuse of #power\nhttps://t.co/lcWaAI1fp9""",38
b'pcoop50',b'@IngrahamAngle @AriMelber just called Susan Collins bizarre. So much for the #metoo movement.',180
b'PatrioticPragm1',"b""They want you to believe that the casting couch culture of Hollyweird is also indicative of the culture of white America at large.  They're actually diametrically opposed.#hotep #MeToo #WheatandTares https://t.co/xgQpySpKoY""",45
b'MightyCasey',b'Gin-o-fucking-clock Round 2. This week requires it. #MeToo #TimesUp #rapeculture #oldwhitemenarefuckwits @SenatorCollins + @Sen_JoeManchin + @JeffFlake EAT. A. BAG. OF. DICKS. https://t.co/bhwjXvJIm5',6282
b'Walsh19E',b'@sunny Disgusting ... that fact that she used the #METOO movement to support Kavanaugh makes me sick to my stomach.  Vote her out.  https://t.co/F8oBAwVgD9',85
b'mrskatie11',"b""@OverUnderClover @TJ40in1975 @ganglywhitegirl @SarahPalinUSA @lisamurkowski Yes when true assault has happened...... I  have many friends that are victims. This new angle has SHAT on the #metoo movement. Wake up!!! They're using metoo for their gain...\n#WWG1WGA \n\xe2\x9d\xa4\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xe2\x9d\xa4""",1452
b'shiprara',"b'@jodikantor @clementine_ford With that push of a button, you gave all the survivors around the world a mighty stage to stand together on. Thank you for pushing that button. The truth is hard. Let\xe2\x80\x99s keep getting louder about it every single day together, on this stage, for as long as we live. #MeToo'",236
b'UncleSaultee',"b'@Sen_JoeManchin When abortion is outlawed, and a family member of yours is sexually assaulted and impregnated, you will know her suffering is your fault. #MeToo #abortion #KavanaughVote'",82
b'Alecto86697289',b'#CowardSenatorSusanCollins: SUPPORTS the sexual assault of women and SC judges that Lied before the senate! SHAME on YOU!! #MeToo #Resist #womansMarch2019\nYour numbers meant more to you than the lives of Americans! You can\xe2\x80\x99t even level with voters of your state. OUTRAGEOUS!',9
b'Pinkgilly15',"b""@TheBowieCat People will take to the streets. Women matter just as much as men the #MeToo movement has to be amplified now. One can a man accused of sexual assault get the top job? How something is very wrong. It's disgusting.""",1572
b'JohnSpe18161375',b'#MeToo LOL same beer choice https://t.co/d1Uvi1sCCf',257
b'ExtraSmooth4',b'@1HunnitDash #metoo you were molested bro. Come out and report her.',94
b'1marsht2',"b'.@chuckschumer any Democrat voting for Kavanaugh should be hung out to dry! Put them on notice, not another dollar or support and put someone else to run against them! @Sen_JoeManchin Shame on you ! #JoeManchin #SenCollins #MeToo #VoteHimOut #VoteNoOnKanavaugh call this SOB OUT!'",7
b'MsJenSteele',"b""I support @corey_feldman in all that he does to protect the innocent and those who need a voice who are voiceless! This is a man who is doing the work with a divine hand. To those who don't support a survivor of abuse what are you hiding? #IStandWithCorey #Kids2 #Metoo""",37
b'NAVARRE__',"b""#MeToo a year later: Where is Hollywood now? For some, it's still 'lip service' https://t.co/yA8n1UaHxk via @USATODAY""",720
b'Censored_No_Mor',b'@jamie_roche @gary_weiss now give ur good man/woman take on @TheDemocrats support of @DNC chair @keithellison 2B State Attorney General of MN amidst #KarenMonahan\xe2\x80\x99s recent allegations &amp; her son\xe2\x80\x99s #corroboration he actually witnessed it.\nA position which Keith wil B responsible 4prosecuting #MeToo abusers',365
b'RepealEULaw',"b""I give the #MeToo movement very little credibility as a genuine cause to push forward equal rights for women. It's so clearly left-wing and neo-feminist, I regard it as another sweeping assault on men in general, classing all of us as sex pests and rapists. It's revenge really""",3016
b'Julie_Autumn',b'@ChristaCrow_CD so you consider yourself as a attention whore? me too!!! or is it #metoo',3195
b'chilled_aatma',b'Another one . Read #MeToo https://t.co/HCNOlSN25b',64
b'Kyle172',b'BREAKING: Protesters shout \xe2\x80\x9cShame\xe2\x80\x9d at Sen. Machin as he tries to give interview on MSNBC #StopKavanuagh #SenatorCollins  #metoo #Impeach45 #Resistance #Resist #Democrats #CancelKanavaugh https://t.co/AxlQWHXP6K',151
b'pat1953',"b'@SenatorCollins \xf0\x9f\x87\xba\xf0\x9f\x87\xb8Thank you for your honesty and common sense - (which seems isn\xe2\x80\x99t so common nowadays) in this hideous process we\xe2\x80\x99ve had to endure. @Sen_JoeManchin Kudos to both of you Senators for being fair, \xf0\x9f\x97\xbdbalanced &amp; upholding of Our American Constitution. \xe2\x9a\x96\xef\xb8\x8f #MeToo #United'",290
b'jaytamaaa',"b""@Kokomothegreat @SenatorCollins She will retire with a cushy corporate gig, she just sealed that. Sadly for us Mainers and Americans, they got to her. She used to be someone we admired, both D's &amp; R's... no more, she had a chance to be in the history of the country to change #metoo but instead made it #allforme""",147
b'foolm1ns',b'#Democrat Beto O\xe2\x80\x99Rourke is in a tight race in TX against Ted Cruz.  Please donate what you can to help us #TakeTheSenate next month Thanks  #StopKavanaugh #MeToo #Kavanaugh',168
b'thewizardofawe',b'@vlfAKAfreebird @almostjingo @KelemenCari @SenatorCollins Way to bring that saying back from nastiness! #MeToo',594
b'JoanieMcNamara',"b""@elonmusk If you're referring to s e c...they are corrupt as hell.. I have a #metoo about the sec....""",20
b'janetvolpe2',"b""@shannoncoulter @CheriJacobus @SenatorCollins #MeToo and Merrick Garland. She's toast.""",96
b'jennajamieson3',"b'If your a supporter of the #MeToo movement and your tired of how things are in regards to treatment of women and disrespect from men, join my movement to make a change        https://t.co/E63HVEZ4Xt'",6
b'parisa22',b'Khamenei\xe2\x80\x99s #MeToo Video Draws Critique of His Record on Women https://t.co/HrzXvU2PVb. \xf0\x9f\xa4\xaf',1470
b'MarissaMeizel',b'People suddenly obsessed with concepts such as innocent until proven guilty and proof beyond a reasonable doubt seem to have no problem accepting everything Trump says without evidence. #metoo #KavanaughConfirmation',187
b'jfbdean',b'@Sen_JoeManchin FUCK YOU. #METOO \xf0\x9f\x96\x95\xf0\x9f\x8f\xbc',248
b'everybodyzzmama',"b'@GrayAndrew Ditto. You should know your thoughts, views &amp; words are strong comfort to women ~ to survivors ~ today. I appreciate you.\xf0\x9f\x92\x9e\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc \n\nThink I\xe2\x80\x99ll treat myself to a comedy night &amp; laugh til I cry happy tears. The sad sad tears need to go.  Well get over it for now. We always do. #MeToo'",9682
b'BrandonVega89',b'A country that takes their voting privilege for granted deserves to have Donald #Trump as president and #BrettKavanaugh as a Supreme Court Justice.\n\nFYI: Historically 40% midterm voter turnout.\n\n#YouGotTimeForThisShitNow ?\n#MeToo \n#NeverSettle \n#KavanaughVote \n#VoteThemOut\n#vote',64
b'north021884',b'@nappinglily @SenatorCollins And what came before #MeToo did?!?  Putting this sexual offender in the SCOTUS w/Clarence Thomas DOES?? The \xe2\x80\x9creopened FBI background check\xe2\x80\x9d was a #ShamInvestigation &amp; we all know it. Whole lists of corroborating witnesses not interviewed. Never even TALKED to Ford/Kavanaugh.Sham!',173
b'charlynnmorgan',"b'A job interview, not a trial. She didn\xe2\x80\x99t tell anyone until 2006. She passed a lie detector test, told her therapist. Not good enough for Collins. Sad, disappointing. She chooses Trump world, with all its deceit and indignity.#MeToo @SenatorColins https://t.co/t5jDzqD4HD'",150
b'ItsMeBrie30',"b'@ScottHech @JustJem24 @OrrinHatch Go get the help you need people. As survivors of PTSD, there\xe2\x80\x99s nothing wrong with that. But there is an embarrassment on all women and survivors by your disgusting behavior. Mental illness coming through. It\xe2\x80\x99s a shame this is the new #metoo ugh'",24
b'mobycone',"b'@SenatorCollins Hell hath no fury like a woman scorned.  Resign now,  because We. Are. Coming. For. You. #StopKavanaugh #KavanaughVote #SusanCollins #MeToo https://t.co/uc230EF4mS'",257
b'momathena',"b'@srs2_ @CNN @wolfblitzer @DanaBashCNN The kids did super loves of work with America this summer. Networks of smart university people are getting grades on research they do for the blue wave. \n\nAnd now that kids are back in school, women are picking up the work load. \n#MeToo'",479
b'PaulDeCristofo4',b'@neeratanden Ya and Joe Biden was right there asking her insane questions.\n\nI remember. \n#MeToo',2743
b'catarchy007',"b""Congratulations, .@Sen_JoeManchin . All of the Dem voters in your state who ensured your seat, you've now lost. You'd better hope that the Republicans who voted for you there will be enough to keep you in office.\n\nAlso, all your Dem money is mysteriously going to dry up.\n\n#MeToo""",132
b'fedupwithmenwv',b'@Sen_JoeManchin @JoeManchinWV if you vote Yes I will not vote for you. I always vote for you but if you vote Yes I will never vote for you again #kavanaughvote #Kavanaugh #MeToo #blasey ford #rapistcantbejudges',148
b'BinkyAmy',b'@Alyssa_Milano @SenatorCollins #MeToo is for Hollywood elitists only. Evidently if a Democrat that Alyssa loves (Bill Clinton) rapes women then those women are not to be believed. @atensnut',566
b'MandyGall7',b'#MeToo what about #HeToo ? Or #WeToo or just #BooHoo whiny babies.... https://t.co/KbniILk7fe',2655
b'jenbeth69',"b""This is what happens when the \xe2\x81\xa6\xe2\x81\xa6@SenFeinstein\xe2\x81\xa9 \xe2\x80\x98s of the world delegitimize the #MeToo movement at the expense of #HimToo #SaveOurSons\n\nLawsuit accuses Seneca Valley 'mean girls' of targeting boy with false allegations | TribLIVE https://t.co/DDH3atALIG""",691
b'ConNannyState',"b'@redsteeze @whpresscorps Coopting the basic tenet of #MeToo to cover for a cowardice filled speech by a female senator afraid of her own shadow is among the most despicable takes by the wingnut right. Collins isn\xe2\x80\x99t claiming sexual assault, she\xe2\x80\x99s discounting it.  Shame on you evil fucktards.'",12
b'AdrianaCohen16',b'The #MeToo Mob and Our Judicial System  https://t.co/GGOvumFtk6 #MeToo #Kavanaugh @ffweekend #MAGA @gop #mapoli #genderbias #WarOnMen @foxnews @foxbusiness @drudge_report',17126
b'TinaPirlot',"b""I'm sorry @ChuckGrassley, did the knife already in my back as a #Survivor not suffice? \nYou figured it needed a good twist? \n#WomensRights #BelieveSurvivors #Believewomen #MeToo https://t.co/T4QPJoqJWh""",2658
b'GodelieveTT',"b'#MeToo\n#ProLife \n#USA start with Sexual Education.\nteen pregnancy rate in the Netherlands is very low. When you compare it with the rate of teen pregnancy in the US, which is the highest in the developed world, 8 times higher than the Netherlands\nhttps://t.co/jstUB56Hxw'",1661
b'timm_emily',"b'Time for red wine, homemade chicken soup and baguette. Peace out people, I need a break before my heart breaks. #MeToo'",1264
b'kimkworth724',b'#metoo #timesup forced people to lose their jobs in Hollywood; in Washington they are given one.',36
b'_sameteam',"b'Dear women,\n\nI\xe2\x80\x99m sorry. \n\nThe government may not believe you, or care about you, but I do. \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\nAnd, I vote. \xe2\x9c\x85\n#BelieveSurviviors #metoo #VoteThemAllOut'",69
b'GlammaHogan',b'Too soo? #KavanaughVote #MeToo https://t.co/8RZIZpXXxU',148
b'chriscottone123',"b'No, she actually gave a clear &amp; direct \xe2\x80\x9ci uphold due process \xe2\x80\x9d to every American. It was not Susan Collins or any senator who completely undermined the #metoo movement, rather, It\xe2\x80\x99s people like you who perform a disservice to Dr. Ford and survivors with corroborating evidence. https://t.co/1OB46MCR71'",236
b'TMyersStorySong',b'I think everyone should read this brief but profound piece on #MeToo by the redoubtable Rebecca Solnit:  https://t.co/vamdwux6Tv',128
b'Larry22991524',b'@carolmswain @TianaTheFirst #Metoo is hurting #MeToo',10
b'ArensbergJeff',b'I just found out that today is the one year anniversary of the #MeToo movement. Just a coincidence that I started the #NotMeToo movement today. Congrats to all the brave women with the fortitude to bring this to light. I\xe2\x80\x99m trying to do my part.',0
b'mlnangalama',b'via @PerilofAfrica Gloria Allred States Journalism Has Helped Fuel The #MeToo Movement https://t.co/7nhvsOIZIk',2456
b'babygirl017',b'How will #MeToo servive this? That is the question of the day.',273
b'RadclyffsHall',b'Roxane Gay: Why The #MeToo Movement Still Has A Lot Left To Do https://t.co/QShyEqL16b via @refinery29',1546
b'JHunt13b',"b'Oh this could be the sweet nectar upon the Bosom of Justice\xe2\x80\x94Karma, Poetic Justice, wrath of God whatever your take pray, meditate, HOPE.      #Hope #Metoomovement #metoo #MenToo #DisbarKavanaugh  #kavanaugh https://t.co/9gMDXmobsC'",87
b'sinfinitii',b'@StephenKing #resist #notmysenator #NotMyPresident #fucktrump #VOTE @SenatorCollins does NOT represent this Maine WARRIOR WOMAN #metoo #myvoicematters #mystorymatters',123
b'Palladian1881',"b'@Acosta Careful, Jim--people might realize this was the real motive behind the #MeToo hit on Kavanaugh'",6
b'lori_go',b'Match my pledge to fund @SenatorCollins future opponent in 2020 on @Crowdpac!\n\n#TheResistance #SelloutSusan #StopKavanaugh #MeToo #TimesUp #VoteNoOnKavanaugh #SenatorCollins https://t.co/HJIa3uWpwf',2909
b'GretchenL0703',b'For shame @SenatorCollins .  We will remember when you pandered to Vlad and its Pussy Grabber puppet. #SusanCollins you threw #MeToo under the bus. We know who bought you. Shame. Shame. Shame.#Kavanaugh https://t.co/VJwpRCTDBK',4523
b'SweetLEgance',"b'We, the people of the US, in order to form a more perfect union, reject the lip service you provided &amp; hold you accountable for the actions you took in supporting the confirmation of an unfit person (Kavanaugh) to the highest court of our land. This #MeToo says #ShameOnYou https://t.co/Dv1XKPV3cp'",130
b'HockeyBlueLine9',b'@surfsonsharks At least Feinstein doesn\xe2\x80\x99t go from #metoo to #idontcareabout women. Collins is bipolar and should be in a mental institution- incapacited and Trump will be the first to make fun of her voice disability... watch.. it will come',0
b'BeyondTwoLLC',"b""This is a sad day in Ameria. @SenatorCollins. I guess a third party needs to be there to confirm a sexual assault. #MeToo. Mine happened long ago and I don't remember every detail but I know what happened. I have never revealed this to anyone for this reason. Women tell someone!""",388
b'Kingtut1998',b'@brithume @continetti RBG must step down. #metoo movement will not allow her to be in the same room with Judge Kavanaugh!!',1907
b'_ChristopherM',"b""In the era of #MeToo... a studio run by alleged sexual harasser Avi Lerner is willing to pay alleged sexual assaulter Bryan Singer $10 million to direct their RED SONJA remake.. if you thought things were changing, they ain't..""",2455
b'imransolanki313',b'Naman\nWe would like to share with a heavy heart that our sweet heart #NAMAN is no more. Our dreams of seeing him come home and turn into a young man are shattered. Our #world has collapsed like a pack of cards. Gratitude for all your #tweets and prayers. @chand2308 #MeToo https://t.co/kYTPcUfckk',16213
b'Zeachers',b'@kasie @SenatorCollins I support #metoo !! BUT I don\xe2\x80\x99t believe a credible victims emotional and corroborated testimony. The rapist? Yeah he\xe2\x80\x99s a great guy.\n\nCollins is full of shit.',63
b'rhondaywest',b'They couldn\xe2\x80\x99t get him with false allegations so they judge him on his emotions .. #MeTooLiars #Metoo #MeTwoFaced #IStandWithKavanuagh #KavanaughVote #Collins #Justice #RedWave #Republicans #Trump2020',62
b'winojanet',b'@CJsim7 @GOP @SenatorCollins No\xe2\x80\xa6she showed we aren\xe2\x80\x99t hysterical mob that hates men so we don\xe2\x80\x99t give them same rights in due process. DEMs made Ford victim. Too many holes contradiction to believe. Collins showed how we judge fairly &amp;aren\xe2\x80\x99t ruled by emotion as women are portrayed. #metoo should be #wetoo',626
b'kygranny143',b'@JustOrdinary13 #resistance will vote and get CHANGE that we all need. DO NOT GIVE UP! We are ALL in this TOGETHER and they cannot stop us!! #MeToo',4668
b'LaJetSet1975',"b""@mschlapp Glad to know your 15 year old daughter doesn't matter. She has a #MeToo story she's not telling you. Enjoy!""",389
b'PaulMayATL',"b""The anti-war movement of the 1960's worked and caused a POTUS to not seek re-election. Movements are effective as long as they continue MOVING forward. Senator Collins slapped the #metoo movement today. Don't let it stop you. Keep moving forward.""",27059
b'BlaineThomas29',b'@ReaganGomez Oh please. Women just love to feel like victims so men are helping them to do so. Frankly I think a little ass and some tits are the least women can do for all the harm they\xe2\x80\x99ve inflicted on innocent men with their #MeToo movement.',229
b'SnarkyCatlady',"b""@SenatorCollins blathered on &amp; on rationalizing her vote to put a radically partisan paranoid liar on #SCOTUS. Bottom line: she's a quisling betraying all women &amp; girls. #MeToo""",623
b'foolm1ns',b'#Democrat Phil Bredesen is in a very close race in TN with incumbent Marsha Blackburn.  Please donate what you can to help us #TakeTheSenate next month. Thanks #StopKavanaugh #MeToo #Kavanaugh',168
b'gendietzel',b'this this this this. everything she said. #metoo #believewomen #believesurvivors https://t.co/6b3XK2I1QY',38614
b'abudatony',b'@meredithbalkus @VICE @broadly I\xe2\x80\x99 ve got a nice picture where one of the most fierce #metoo ladies took a selfie with a 17 year old boy she fucked in s hotel room when she was 37. First time in history when a lady who had been \xe2\x80\x9craped\xe2\x80\x9d snap a selfie with her \xe2\x80\x9crapist\xe2\x80\x9d. #weird ... right? https://t.co/bdm8F37aQk',84
b'pall_com',"b""@jpodhoretz @Commentary This was never about #metoo or Ms Ford. Kavanaugh's childish I love beer meltdown on national TV showed him unfit for the Supreme Court.""",305
b'ahamitbilici',b'Is this also an aknowledgment that women is not in a better situation where relations between genders are liberal as it has been preached strongly? #MeToo https://t.co/HepuvUYeFl',214658
b'angelkitty39',b'Her and all the degenerate GOP\n#metoo https://t.co/i3j8EmM1Lm',4351
b'GilbodyJulie',"b'@Alyssa_Milano Well, @ChuckGrassley, fortunately for you, and your band of corpses, will be run right out of DC. Women are coming. #MeToo'",2222
b'VICTORY50717119',b'@EPSBNews staff relations? obviously epsb isnt taking this seriously. @NCepsb will have a revolt on its hands. @hmadsen1 is two faced. he supports mentally unstable @rsnshootercory because theyre besties. the welfare of women is disregarded. lets wait until crazy cory goes loopy. #MeToo',0
b'TheGreatKazooki',b'@emmaladyrose No.\n\nYou hysterical #metoo nitwits are the ones who cast doubt on the victims.\n\nThe obviously political smear campaign against kavanaugh smelled like rotten fish from the very beginning.\n\nIt\xe2\x80\x99s very curious that you knuckleheads couldn\xe2\x80\x99t smell it.\n\nYOU did it to them (the victims)',2606
b'JillGoldworn',b'@patimac58 @SenatorCollins @JoeManchinWV You can\xe2\x80\x99t have it both ways. It\xe2\x80\x99s disingenuous for @senatorcollins to say she supports the #metoo movement and call #DrFord a liar.',11827
b'Poppy06280623',b'Hey #Nisafit boot campers this is what Nisa @nisafit likes on Twitter @kanyewest and @realDonaldTrump She supports confirming Brett Kavanaugh and thinks  #metoo is a joke https://t.co/yPdGc6Cn84',0
b'LOCAL_GRAVEYARD',b'@Alyssa_Milano @SenatorCollins I thought it was  #MeToo not #AllAboutMe ?',1944
b'zesty_healthfit',b'Wise Kings &amp; Boy Tyrants: How to Support Healthy Masculinity in the #MeToo Era. https://t.co/krKK4EJEUx https://t.co/eODMyoKx9Q',976
b'broxson_mary',b'@SaraZWood What a troublemaker this witch is. Always sowing the seeds of hatred to divide Americans. Always calling for jihad against America while posing as a #MeToo or pink hat feminist. Go away you hateful woman.',179
b'ReaganRules2',b'Next up !  #BelieveWomen #MeToo https://t.co/FwIrHE1DWv',380
b'6nsinvt',b'@ChuckGrassley is an abomination. #WhiteMalePrivilege on steroids. WTH is wrong with #GOP women tolerating his blatant misogyny? Any wonder there\xe2\x80\x99s a serial sexual predator in the WH &amp; now 2 sexual predators on #SCOTUS? \n\n#metoo #VoteBlue #VoteBlueAndBringAFriend #Midterms',1108
b'FromThe_Hip',"b'@Montoyisk &amp; @Mann_at_arms talk Online Dating, Suge getting 28, #MeToo in the Tech Industry, Kanye on SNL, Voicemail &amp; More! #SFTH #HTOWN #POD https://t.co/gGvjGrUgRu'",235
b'TrustyGordon',b'Full Show - #MeToo After a Year \xe2\x80\x94 Too Much? https://t.co/Geicn4oJUW',57666
b'RelishSmiles',b'@TheRickyDavila #MeToo Donating to @SenatorCollins Opponent - sight unseen- Today!',51
b'jbcraig1284',"b""If you vote yes on kavanaugh you're telling every woman and little girl or anyone who couldnt defend them selfs you dont care about them or what happened. Good job  #Republicans #Trump #POTUS #MeToo #KavanaughVote""",236
b'NetworkofnewsUK',b'Gemma Arterton explains why she rewrote her 007 role after #MeToo\xc2\xa0 Gemma Arterton has hit out at the sexist portrayal of her character in Quantum of Solace by rewriting the storyline in the wake of the... https://t.co/bBx1cSALYh',76
b'surge42_',b'Newsflash: It\xe2\x80\x99s Not the One Year Anniversary of #MeToo. It\xe2\x80\x99s the One Year Anniversary of the World Giving A Damn\n https://t.co/PfdI7DJTR8',23
b'edbc21',b'I agree. #MeToo https://t.co/0OuikmGZUz',58
b'RickOliver214',"b""@Alyssa_Milano @SenatorCollins My beloved wife is sadly a #MeToo victim &amp; has PTSD. I am a Desert Storm vet who was medic &amp; chaplain. I saw victims of IEDs, comforted the dying &amp; delivered last rights for dozens of soldiers. My wife's PTSD is WORSE than mine. The #GOP are sending a dangerous message to victims https://t.co/cM7p9naaOE""",277
b'AmandaSCain1',"b'@ThePerezHilton @Alyssa_Milano As a sexual assult victum @ 6 and again @ 12, I want to scream when i hear anyone, let alone women, say they dont believe Dr. Ford. Working in political market research i see this country is either just evil or blind. #Sad #metoo'",20
b'ShaunaSylvester',b'@BowinnMa @BCLegislature You have my standing ovation. Thank you! #MeToo',2887
b'DeGorgeousWreck',"b""@98Pikeman @roisiningle @fotoole #MeToo Patriot\n\nWasn't it great?\n\nI \xe2\x9d\xa4\xef\xb8\x8f 8\xef\xb8\x8f\xe2\x83\xa30\xef\xb8\x8f\xe2\x83\xa3s\n\n#Kavanaugh is innocent! https://t.co/bhds3FUdJc""",1620
b'GAPeachMeg_',b'@SiberiaCat3 @PalmerReport Well bill Hillary and Ginsburg seem to be hanging strong but don\xe2\x80\x99t let You\xe2\x80\x99re support of a serial rapist and his handler aka the hildabeast get on the way of you\xe2\x80\x99re #metoo moment \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x99\x84\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1',3536
b'KathyHKu',"b'An important glimpse from @DahliaLithwick @Slate into some of the #metoo currents continuing to flow at YLS.  Respect and kudos to ""Linda"" and ""Jennifer"" for bravely sharing their stories, despite /1 https://t.co/q9UFSUII9D'",69
b'Lancecorp',"b""I'm sorry #DrChristineBlaseyFord.\n\n#MeToo""",439
b'Redgtosamurai',b'@Alyssa_Milano A proven track-record stood and prevailed against 36 year old allegations... My Constitution Trumps your emotions #MeToo since my Constitution protects your #MeToo stance. https://t.co/ZtR4EwUBzH',734
b'GaelMacGregor',"b""No, Chuckles @ChuckGrassley ... You have trouble recruiting because women don't want to work for misogynistic, bigoted, conscienceless supporters of sexual predators. You know... people like YOU. #TimesUp #MeToo #KavanaughNO https://t.co/ySb0qOD461""",205
b'KarenCallesoe',"b""@torgue100 @DotComCTO @jaketapper He did this to himself.  There's a reason there weren't accusations against Gorsuch.  Same president nominated for same job with same confirmation process, both in the height of #MeToo - one never committed a sexual assault.""",138
b'fabulouscatrina',b'Hey-Assholes &gt; letsGet my #GoFundMe Going !!! #MeToo\nGive Me Your Money https://t.co/EuurbWj02q',8927
b'NeverTrumpist',"b'@SenatorCollins Does not Care!\n ""Sexual Assault Victims: Don\'t let this process bully you into silence"" \n#MeToo Is this is the way to build America\'s Future? https://t.co/EUIHmgkK4h'",2826
b'Shauna33R',"b""#MeToo\xe2\x81\xa0 \xe2\x81\xa0Hijack Didn't Work\n@SenatorTester-MT\n@SenatorTomUdall-NM\n@ChrisVanHollen-MD\n@MarkWarner-VA\n@SenWarren-MA\n@SenWhitehouse-RI\n@RonWyden-OR https://t.co/lcgJKrAVjH""",1919
b'DuffneyMaggie',"b'#TheMeeting ""The Meeting premiered at a point in time where the #MeToo movement was demonstrating just how effectively society had silenced and suppressed victims of sexual violence. The Meeting is a lazy attempt at insight and balance in this situation.'",0
b'trendxtrader',"b""@OnePeople98 @co_rapunzel4 @SenatorCollins @JeffFlake There is something wrong, and he is a partisan hack, but this country guarantees equal protection under the law. No evidence, no case. This #metoo crap is taking us down a dangerous road when men's lives &amp; careers can be seriously damaged by women making allegation with no proof.""",48
b'DannMalcolm',b'@robreiner Wrong again Meathead. It is you liberals who are trivializing the experiences of women who have really been assaulted. Shame on you for weaponizing the #MeToo movement.',1
